Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
CUST9294,230,1,86.81,4,1,1,411,6,At Risk
CUST9295,257,2,356.91,4,1,1,411,6,At Risk
CUST9296,52,2,1648.85,5,1,1,511,7,Potential
CUST9297,248,2,743.14,4,1,1,411,6,At Risk
CUST9299,35,1,1306.47,5,1,1,511,7,Potential
CUST9300,327,2,1255.1999999999998,3,1,1,311,5,At Risk
CUST9301,221,2,300.34,4,1,1,411,6,At Risk
CUST9302,16,1,449.83,5,1,1,511,7,Potential
CUST9304,162,2,1517.12,4,1,1,411,6,At Risk
CUST9305,423,2,468.09,3,1,1,311,5,At Risk
CUST9306,116,2,1642.65,5,1,1,511,7,Potential
CUST9307,218,1,589.12,4,1,1,411,6,At Risk
CUST9308,89,3,162.03,5,2,1,521,8,Potential
CUST9309,498,1,299.53,2,1,1,211,4,At Risk
CUST9311,256,1,1757.4,4,1,1,411,6,At Risk
CUST9312,570,1,11.93,2,1,1,211,4,At Risk
CUST9313,296,5,3582.95,3,3,2,332,8,Potential
CUST9315,6,3,1748.85,5,2,1,521,8,Potential
CUST9317,53,2,395.51,5,1,1,511,7,Potential
CUST9318,58,3,2176.32,5,2,1,521,8,Potential
CUST9321,103,2,910.66,5,1,1,511,7,Potential
CUST9322,331,2,791.13,3,1,1,311,5,At Risk
CUST9323,25,1,102.49000000000001,5,1,1,511,7,Potential
CUST9324,680,1,977.3000000000001,1,1,1,111,3,At Risk
CUST9325,72,5,1068.47,5,3,1,531,9,Potential
CUST9327,465,2,305.63,2,1,1,211,4,At Risk
CUST9328,103,2,1351.95,5,1,1,511,7,Potential
CUST9331,7,3,1426.49,5,2,1,521,8,Potential
CUST9332,105,2,701.1899999999999,5,1,1,511,7,Potential
CUST9333,164,3,722.32,4,2,1,421,7,Potential
CUST9335,279,1,607.3,4,1,1,411,6,At Risk
CUST9336,177,2,223.03,4,1,1,411,6,At Risk
CUST9337,112,1,4942.500000000001,5,1,3,513,9,Potential
CUST9338,384,3,137.7,3,2,1,321,6,At Risk
CUST9340,572,1,303.25,2,1,1,211,4,At Risk
CUST9341,255,1,1463.6100000000001,4,1,1,411,6,At Risk
CUST9343,16,5,3372.02,5,3,2,532,10,Loyal
CUST9344,186,2,709.23,4,1,1,411,6,At Risk
CUST9345,139,2,2414.89,5,1,2,512,8,Potential
CUST9346,87,3,3661.41,5,2,2,522,9,Potential
CUST9348,140,5,1933.2599999999998,5,3,1,531,9,Potential
CUST9350,350,1,182.66,3,1,1,311,5,At Risk
CUST9352,416,1,561.77,3,1,1,311,5,At Risk
CUST9353,64,3,1329.27,5,2,1,521,8,Potential
CUST9354,5,2,681.14,5,1,1,511,7,Potential
CUST9355,3,2,373.65999999999997,5,1,1,511,7,Potential
CUST9356,54,3,5040.26,5,2,3,523,10,Loyal
CUST9357,400,4,1502.87,3,2,1,321,6,At Risk
CUST9358,22,1,3.68,5,1,1,511,7,Potential
CUST9359,433,2,460.03,3,1,1,311,5,At Risk
CUST9360,59,1,820.43,5,1,1,511,7,Potential
CUST9364,54,4,4864.26,5,2,3,523,10,Loyal
CUST9365,11,1,130.44,5,1,1,511,7,Potential
CUST9366,184,4,892.93,4,2,1,421,7,Potential
CUST9367,395,2,847.86,3,1,1,311,5,At Risk
CUST9368,399,2,201.26,3,1,1,311,5,At Risk
CUST9369,70,3,1626.52,5,2,1,521,8,Potential
CUST9370,276,3,2094.42,4,2,1,421,7,Potential
CUST9371,317,2,1338.11,3,1,1,311,5,At Risk
CUST9372,104,3,734.78,5,2,1,521,8,Potential
CUST9374,216,2,986.54,4,1,1,411,6,At Risk
CUST9375,151,1,112.99,4,1,1,411,6,At Risk
CUST9378,248,1,230.19,4,1,1,411,6,At Risk
CUST9379,136,1,3017.02,5,1,2,512,8,Potential
CUST9380,18,1,1131.5900000000001,5,1,1,511,7,Potential
CUST9381,281,1,354.93000000000006,4,1,1,411,6,At Risk
CUST9382,24,3,3674.04,5,2,2,522,9,Potential
CUST9383,64,1,318.15999999999997,5,1,1,511,7,Potential
CUST9384,262,4,1382.55,4,2,1,421,7,Potential
CUST9385,298,3,1201.23,3,2,1,321,6,At Risk
CUST9386,74,1,730.2700000000001,5,1,1,511,7,Potential
CUST9387,328,1,31.7,3,1,1,311,5,At Risk
CUST9388,587,1,1780.28,1,1,1,111,3,At Risk
CUST9390,234,2,3210.06,4,1,2,412,7,Potential
CUST9391,2,5,7312.349999999999,5,3,4,534,12,Loyal
CUST9392,157,1,6.76,4,1,1,411,6,At Risk
CUST9393,284,2,2546.61,4,1,2,412,7,Potential
CUST9394,29,4,1918.67,5,2,1,521,8,Potential
CUST9395,646,1,18.4,1,1,1,111,3,At Risk
CUST9396,451,2,4630.14,2,1,3,213,6,At Risk
CUST9397,506,1,2679.25,2,1,2,212,5,At Risk
CUST9398,266,1,393.51,4,1,1,411,6,At Risk
CUST9399,67,4,4867.469999999999,5,2,3,523,10,Loyal
CUST9400,153,6,1623.96,4,4,1,441,9,Potential
CUST9401,704,1,15.26,1,1,1,111,3,At Risk
CUST9402,288,1,902.24,4,1,1,411,6,At Risk
CUST9403,110,3,749.31,5,2,1,521,8,Potential
CUST9405,41,2,3289.8999999999996,5,1,2,512,8,Potential
CUST9406,417,1,1054.89,3,1,1,311,5,At Risk
CUST9407,661,1,1117.8999999999999,1,1,1,111,3,At Risk
CUST9408,305,1,583.93,3,1,1,311,5,At Risk
CUST9410,221,1,15.64,4,1,1,411,6,At Risk
CUST9411,65,2,217.45,5,1,1,511,7,Potential
CUST9412,6,6,5366.0599999999995,5,4,3,543,12,Loyal
CUST9413,336,1,58.64,3,1,1,311,5,At Risk
CUST9414,20,4,1720.79,5,2,1,521,8,Potential
CUST9415,74,4,1476.82,5,2,1,521,8,Potential
CUST9416,407,4,2848.66,3,2,2,322,7,Potential
CUST9417,14,2,2182.38,5,1,1,511,7,Potential
CUST9418,46,6,2408.98,5,4,2,542,11,Loyal
CUST9419,361,2,743.3100000000001,3,1,1,311,5,At Risk
CUST9420,24,3,248.32999999999998,5,2,1,521,8,Potential
CUST9421,13,2,1030.87,5,1,1,511,7,Potential
CUST9422,687,1,1008.66,1,1,1,111,3,At Risk
CUST9425,28,1,1316.61,5,1,1,511,7,Potential
CUST9426,539,1,247.92,2,1,1,211,4,At Risk
CUST9427,92,2,368.03999999999996,5,1,1,511,7,Potential
CUST9428,311,3,3674.2500000000005,3,2,2,322,7,Potential
CUST9429,131,2,986.3299999999999,5,1,1,511,7,Potential
CUST9430,134,1,506.77,5,1,1,511,7,Potential
CUST9431,424,1,147.79,3,1,1,311,5,At Risk
CUST9432,502,3,1459.07,2,2,1,221,5,At Risk
CUST9433,202,3,3083.82,4,2,2,422,8,Potential
CUST9434,17,2,2340.66,5,1,2,512,8,Potential
CUST9435,214,1,1297.67,4,1,1,411,6,At Risk
CUST9436,37,3,678.86,5,2,1,521,8,Potential
CUST9437,439,1,181.87,3,1,1,311,5,At Risk
CUST9438,36,4,2193.9900000000002,5,2,1,521,8,Potential
CUST9439,361,1,27.71,3,1,1,311,5,At Risk
CUST9440,45,2,4238.34,5,1,2,512,8,Potential
CUST9441,281,2,1423.62,4,1,1,411,6,At Risk
CUST9442,94,3,1096.8,5,2,1,521,8,Potential
CUST9445,591,1,1221.6299999999999,1,1,1,111,3,At Risk
CUST9446,273,2,304.71000000000004,4,1,1,411,6,At Risk
CUST9447,384,1,7.3,3,1,1,311,5,At Risk
CUST9448,136,3,1398.6599999999999,5,2,1,521,8,Potential
CUST9449,373,2,2645.79,3,1,2,312,6,At Risk
CUST9450,141,3,2299.16,5,2,2,522,9,Potential
CUST9451,563,1,497.19,2,1,1,211,4,At Risk
CUST9452,22,4,4119.4,5,2,2,522,9,Potential
CUST9453,24,4,3255.64,5,2,2,522,9,Potential
CUST9454,10,2,1610.7,5,1,1,511,7,Potential
CUST9455,197,3,1420.02,4,2,1,421,7,Potential
CUST9456,64,3,1285.9899999999998,5,2,1,521,8,Potential
CUST9457,7,3,1011.64,5,2,1,521,8,Potential
CUST9458,373,1,2876.7999999999997,3,1,2,312,6,At Risk
CUST9459,147,3,1701.98,5,2,1,521,8,Potential
CUST9460,242,2,2982.37,4,1,2,412,7,Potential
CUST9461,669,1,568.54,1,1,1,111,3,At Risk
CUST9462,309,2,27.54,3,1,1,311,5,At Risk
CUST9463,46,2,482.11,5,1,1,511,7,Potential
CUST9464,298,1,158.46,3,1,1,311,5,At Risk
CUST9465,309,1,141.36,3,1,1,311,5,At Risk
CUST9466,623,1,109.6,1,1,1,111,3,At Risk
CUST9467,312,1,2560.1000000000004,3,1,2,312,6,At Risk
CUST9468,45,2,1797.5700000000002,5,1,1,511,7,Potential
CUST9469,16,3,619.81,5,2,1,521,8,Potential
CUST9471,34,1,426.29,5,1,1,511,7,Potential
CUST9472,70,4,1667.03,5,2,1,521,8,Potential
CUST9473,116,3,2225.8599999999997,5,2,1,521,8,Potential
CUST9475,406,3,646.08,3,2,1,321,6,At Risk
CUST9476,50,2,308.05,5,1,1,511,7,Potential
CUST9477,139,3,530.5799999999999,5,2,1,521,8,Potential
CUST9478,443,3,67.93,2,2,1,221,5,At Risk
CUST9479,44,4,1441.14,5,2,1,521,8,Potential
CUST9480,34,1,482.12,5,1,1,511,7,Potential
CUST9481,353,1,763.72,3,1,1,311,5,At Risk
CUST9483,50,1,197.96,5,1,1,511,7,Potential
CUST9484,76,2,3044.1099999999997,5,1,2,512,8,Potential
CUST9485,655,1,14.05,1,1,1,111,3,At Risk
CUST9487,4,3,1422.74,5,2,1,521,8,Potential
CUST9488,252,2,43.8,4,1,1,411,6,At Risk
CUST9489,638,1,58.05,1,1,1,111,3,At Risk
CUST9491,580,1,368.74,2,1,1,211,4,At Risk
CUST9492,526,1,686.13,2,1,1,211,4,At Risk
CUST9493,186,3,2825.9300000000003,4,2,2,422,8,Potential
CUST9495,145,2,48.99,5,1,1,511,7,Potential
CUST9496,311,1,93.72,3,1,1,311,5,At Risk
CUST9497,74,5,2898.62,5,3,2,532,10,Loyal
CUST9498,66,3,2542.31,5,2,2,522,9,Potential
CUST9499,478,1,5.54,2,1,1,211,4,At Risk
CUST9500,190,1,420.3,4,1,1,411,6,At Risk
CUST9501,6,2,2655.51,5,1,2,512,8,Potential
CUST9502,619,1,245.32,1,1,1,111,3,At Risk
CUST9503,326,2,97.53,3,1,1,311,5,At Risk
CUST9504,164,1,749.46,4,1,1,411,6,At Risk
CUST9505,124,3,2094.0899999999997,5,2,1,521,8,Potential
CUST9506,425,1,195.9,3,1,1,311,5,At Risk
CUST9507,279,3,4321.599999999999,4,2,2,422,8,Potential
CUST9508,24,3,3282.95,5,2,2,522,9,Potential
CUST9509,40,2,873.35,5,1,1,511,7,Potential
CUST9510,21,2,836.39,5,1,1,511,7,Potential
CUST9511,113,3,2315.92,5,2,2,522,9,Potential
CUST9512,122,3,960.9,5,2,1,521,8,Potential
CUST9513,61,3,2954.25,5,2,2,522,9,Potential
CUST9514,145,3,1274.4299999999998,5,2,1,521,8,Potential
CUST9515,446,2,3509.46,2,1,2,212,5,At Risk
CUST9516,424,1,242.84,3,1,1,311,5,At Risk
CUST9517,424,3,1707.73,3,2,1,321,6,At Risk
CUST9518,19,4,1208.61,5,2,1,521,8,Potential
CUST9519,181,2,625.1,4,1,1,411,6,At Risk
CUST9521,382,3,1252.3899999999999,3,2,1,321,6,At Risk
CUST9522,154,1,823.81,4,1,1,411,6,At Risk
CUST9523,330,1,119.94,3,1,1,311,5,At Risk
CUST9524,1,4,1570.84,5,2,1,521,8,Potential
CUST9525,432,2,2229.33,3,1,1,311,5,At Risk
CUST9526,434,1,890.51,3,1,1,311,5,At Risk
CUST9527,247,1,368.08,4,1,1,411,6,At Risk
CUST9528,296,1,777.0799999999999,3,1,1,311,5,At Risk
CUST9529,373,1,253.32,3,1,1,311,5,At Risk
CUST9530,403,1,190.37,3,1,1,311,5,At Risk
CUST9531,236,1,639.02,4,1,1,411,6,At Risk
CUST9532,1,2,914.66,5,1,1,511,7,Potential
CUST9534,182,2,166.39,4,1,1,411,6,At Risk
CUST9535,54,1,4.29,5,1,1,511,7,Potential
CUST9536,4,2,724.6500000000001,5,1,1,511,7,Potential
CUST9537,612,1,235.38000000000002,1,1,1,111,3,At Risk
CUST9538,341,2,628.26,3,1,1,311,5,At Risk
CUST9540,416,3,3833.91,3,2,2,322,7,Potential
CUST9541,250,1,506.12000000000006,4,1,1,411,6,At Risk
CUST9542,393,1,31.12,3,1,1,311,5,At Risk
CUST9543,277,2,981.4200000000001,4,1,1,411,6,At Risk
CUST9544,486,1,1894.29,2,1,1,211,4,At Risk
CUST9545,280,3,1100.8500000000001,4,2,1,421,7,Potential
CUST9546,241,1,700.75,4,1,1,411,6,At Risk
CUST9547,155,2,768.35,4,1,1,411,6,At Risk
CUST9548,103,3,171.98000000000002,5,2,1,521,8,Potential
CUST9549,46,4,549.05,5,2,1,521,8,Potential
CUST9550,93,2,786.76,5,1,1,511,7,Potential
CUST9551,631,1,404.95000000000005,1,1,1,111,3,At Risk
CUST9552,660,1,10.03,1,1,1,111,3,At Risk
CUST9553,185,2,708.79,4,1,1,411,6,At Risk
CUST9554,348,3,3931.08,3,2,2,322,7,Potential
CUST9555,319,3,2402.8300000000004,3,2,2,322,7,Potential
CUST9556,640,1,291.65,1,1,1,111,3,At Risk
CUST9557,350,1,231.82,3,1,1,311,5,At Risk
CUST9558,364,2,69.4,3,1,1,311,5,At Risk
CUST9559,56,3,352.62,5,2,1,521,8,Potential
CUST9560,31,4,1237.02,5,2,1,521,8,Potential
CUST9561,348,3,835.6800000000001,3,2,1,321,6,At Risk
CUST9562,672,1,139.83,1,1,1,111,3,At Risk
CUST9563,470,1,1353.68,2,1,1,211,4,At Risk
CUST9565,67,2,2441.85,5,1,2,512,8,Potential
CUST9566,256,2,651.72,4,1,1,411,6,At Risk
CUST9567,163,2,2348.71,4,1,2,412,7,Potential
CUST9568,416,2,317.17,3,1,1,311,5,At Risk
CUST9569,197,5,2666.99,4,3,2,432,9,Potential
CUST9570,22,1,458.61,5,1,1,511,7,Potential
CUST9571,274,4,2885.31,4,2,2,422,8,Potential
CUST9572,689,1,0.81,1,1,1,111,3,At Risk
CUST9573,13,2,133.41,5,1,1,511,7,Potential
CUST9574,251,1,1217.1,4,1,1,411,6,At Risk
CUST9575,5,3,416.09000000000003,5,2,1,521,8,Potential
CUST9576,335,4,159.63,3,2,1,321,6,At Risk
CUST9577,443,1,164.03,2,1,1,211,4,At Risk
CUST9578,108,3,1724.45,5,2,1,521,8,Potential
CUST9579,368,2,166.31,3,1,1,311,5,At Risk
CUST9580,258,3,2399.28,4,2,2,422,8,Potential
CUST9582,262,2,390.69,4,1,1,411,6,At Risk
CUST9584,51,3,1842.8600000000001,5,2,1,521,8,Potential
CUST9585,339,2,960.73,3,1,1,311,5,At Risk
CUST9586,517,1,762.64,2,1,1,211,4,At Risk
CUST9587,719,1,2300.81,1,1,2,112,4,At Risk
CUST9588,30,3,577.03,5,2,1,521,8,Potential
CUST9589,521,1,22.85,2,1,1,211,4,At Risk
CUST9590,115,2,2116.6,5,1,1,511,7,Potential
CUST9591,682,2,1424.1399999999999,1,1,1,111,3,At Risk
CUST9592,1,3,2106.5,5,2,1,521,8,Potential
CUST9593,47,7,3097.9900000000002,5,4,2,542,11,Loyal
CUST9594,401,1,48.73,3,1,1,311,5,At Risk
CUST9595,4,2,1818.9099999999999,5,1,1,511,7,Potential
CUST9596,142,2,2804.21,5,1,2,512,8,Potential
CUST9597,8,3,373.13,5,2,1,521,8,Potential
CUST9598,648,1,548.37,1,1,1,111,3,At Risk
CUST9599,633,2,1559.6100000000001,1,1,1,111,3,At Risk
CUST9600,375,3,189.6,3,2,1,321,6,At Risk
CUST9602,398,1,144.99,3,1,1,311,5,At Risk
CUST9603,60,1,530.52,5,1,1,511,7,Potential
CUST9604,36,2,222.89,5,1,1,511,7,Potential
CUST9607,107,1,46.82,5,1,1,511,7,Potential
CUST9609,7,1,1177.84,5,1,1,511,7,Potential
CUST9610,153,2,1171.9899999999998,4,1,1,411,6,At Risk
CUST9611,23,2,1078.03,5,1,1,511,7,Potential
CUST9613,448,1,42.54,2,1,1,211,4,At Risk
CUST9614,514,1,1192.95,2,1,1,211,4,At Risk
CUST9615,386,2,1655.83,3,1,1,311,5,At Risk
CUST9616,256,2,344.25,4,1,1,411,6,At Risk
CUST9617,183,2,17.23,4,1,1,411,6,At Risk
CUST9618,116,1,6.66,5,1,1,511,7,Potential
CUST9619,20,4,1428.73,5,2,1,521,8,Potential
CUST9621,236,2,477.55,4,1,1,411,6,At Risk
CUST9622,381,3,1890.26,3,2,1,321,6,At Risk
CUST9623,671,1,77.45,1,1,1,111,3,At Risk
CUST9624,626,1,1622.96,1,1,1,111,3,At Risk
CUST9625,150,5,1428.1599999999999,4,3,1,431,8,Potential
CUST9626,396,2,915.86,3,1,1,311,5,At Risk
CUST9627,23,6,4446.96,5,4,2,542,11,Loyal
CUST9628,517,1,918.0,2,1,1,211,4,At Risk
CUST9629,56,3,1453.4,5,2,1,521,8,Potential
CUST9630,59,2,8011.34,5,1,4,514,10,Loyal
CUST9632,220,1,1924.34,4,1,1,411,6,At Risk
CUST9633,507,3,990.89,2,2,1,221,5,At Risk
CUST9634,691,1,118.77,1,1,1,111,3,At Risk
CUST9635,6,2,380.71,5,1,1,511,7,Potential
CUST9636,101,3,3156.9,5,2,2,522,9,Potential
CUST9637,400,1,407.15,3,1,1,311,5,At Risk
CUST9638,155,1,1534.16,4,1,1,411,6,At Risk
CUST9639,336,2,795.61,3,1,1,311,5,At Risk
CUST9640,125,1,143.96,5,1,1,511,7,Potential
CUST9641,233,1,91.77000000000001,4,1,1,411,6,At Risk
CUST9642,277,1,34.25,4,1,1,411,6,At Risk
CUST9643,45,1,720.3,5,1,1,511,7,Potential
CUST9644,437,3,2696.41,3,2,2,322,7,Potential
CUST9645,281,2,388.39,4,1,1,411,6,At Risk
CUST9646,368,2,2654.45,3,1,2,312,6,At Risk
CUST9647,25,2,330.09999999999997,5,1,1,511,7,Potential
CUST9648,246,2,1394.07,4,1,1,411,6,At Risk
CUST9650,65,2,1646.26,5,1,1,511,7,Potential
CUST9651,214,2,440.53,4,1,1,411,6,At Risk
CUST9652,299,1,796.63,3,1,1,311,5,At Risk
CUST9653,258,4,6453.42,4,2,3,423,9,Potential
CUST9654,306,2,2916.65,3,1,2,312,6,At Risk
CUST9656,76,1,984.6500000000001,5,1,1,511,7,Potential
CUST9657,130,2,738.45,5,1,1,511,7,Potential
CUST9658,577,1,69.22,2,1,1,211,4,At Risk
CUST9659,116,2,979.55,5,1,1,511,7,Potential
CUST9660,25,1,106.37,5,1,1,511,7,Potential
CUST9661,14,4,754.18,5,2,1,521,8,Potential
CUST9662,367,2,2406.1800000000003,3,1,2,312,6,At Risk
CUST9663,459,1,1090.94,2,1,1,211,4,At Risk
CUST9664,688,1,9.2,1,1,1,111,3,At Risk
CUST9665,258,1,24.12,4,1,1,411,6,At Risk
CUST9666,74,3,585.94,5,2,1,521,8,Potential
CUST9667,363,1,1236.25,3,1,1,311,5,At Risk
CUST9670,200,1,764.76,4,1,1,411,6,At Risk
CUST9671,53,6,5058.85,5,4,3,543,12,Loyal
CUST9672,455,1,411.62,2,1,1,211,4,At Risk
CUST9673,29,3,1108.07,5,2,1,521,8,Potential
CUST9674,667,1,67.4,1,1,1,111,3,At Risk
CUST9675,267,2,1104.53,4,1,1,411,6,At Risk
CUST9676,403,3,4255.74,3,2,2,322,7,Potential
CUST9677,14,1,64.84,5,1,1,511,7,Potential
CUST9678,191,1,70.3,4,1,1,411,6,At Risk
CUST9679,206,3,1225.42,4,2,1,421,7,Potential
CUST9680,486,1,188.5,2,1,1,211,4,At Risk
CUST9681,78,1,73.45,5,1,1,511,7,Potential
CUST9682,4,3,1597.1100000000001,5,2,1,521,8,Potential
CUST9683,437,3,931.49,3,2,1,321,6,At Risk
CUST9684,230,4,2309.53,4,2,2,422,8,Potential
CUST9685,278,2,374.78000000000003,4,1,1,411,6,At Risk
CUST9686,530,1,88.93,2,1,1,211,4,At Risk
CUST9687,203,3,546.75,4,2,1,421,7,Potential
CUST9688,342,1,236.23,3,1,1,311,5,At Risk
CUST9689,486,1,306.75,2,1,1,211,4,At Risk
CUST9690,143,1,732.6,5,1,1,511,7,Potential
CUST9691,112,4,3278.03,5,2,2,522,9,Potential
CUST9692,379,1,946.8,3,1,1,311,5,At Risk
CUST9694,244,1,145.32999999999998,4,1,1,411,6,At Risk
CUST9695,179,1,375.03,4,1,1,411,6,At Risk
CUST9696,467,1,38.9,2,1,1,211,4,At Risk
CUST9697,617,1,15.4,1,1,1,111,3,At Risk
CUST9698,37,1,1297.9,5,1,1,511,7,Potential
CUST9699,361,2,1355.2,3,1,1,311,5,At Risk
CUST9700,368,4,1301.86,3,2,1,321,6,At Risk
CUST9701,129,3,1475.22,5,2,1,521,8,Potential
CUST9703,205,5,4073.9,4,3,2,432,9,Potential
CUST9705,11,3,852.0999999999999,5,2,1,521,8,Potential
CUST9706,79,2,1916.4500000000003,5,1,1,511,7,Potential
CUST9707,209,2,1492.1,4,1,1,411,6,At Risk
CUST9709,84,2,982.56,5,1,1,511,7,Potential
CUST9710,399,1,1632.1100000000001,3,1,1,311,5,At Risk
CUST9711,47,5,2761.5499999999997,5,3,2,532,10,Loyal
CUST9712,38,4,1694.5,5,2,1,521,8,Potential
CUST9713,350,4,2823.16,3,2,2,322,7,Potential
CUST9714,103,2,1317.17,5,1,1,511,7,Potential
CUST9715,1,1,526.27,5,1,1,511,7,Potential
CUST9716,360,2,2441.24,3,1,2,312,6,At Risk
CUST9717,144,3,2973.1,5,2,2,522,9,Potential
CUST9718,406,1,1961.71,3,1,1,311,5,At Risk
CUST9719,51,2,191.32,5,1,1,511,7,Potential
CUST9720,9,4,933.19,5,2,1,521,8,Potential
CUST9721,442,1,552.16,2,1,1,211,4,At Risk
CUST9722,155,1,2799.18,4,1,2,412,7,Potential
CUST9723,46,3,2238.97,5,2,1,521,8,Potential
CUST9724,208,6,3111.26,4,4,2,442,10,Loyal
CUST9725,252,1,95.24,4,1,1,411,6,At Risk
CUST9726,257,3,2441.57,4,2,2,422,8,Potential
CUST9727,388,1,1389.3,3,1,1,311,5,At Risk
CUST9728,30,2,271.0,5,1,1,511,7,Potential
CUST9729,6,3,2519.29,5,2,2,522,9,Potential
CUST9730,24,2,983.23,5,1,1,511,7,Potential
CUST9731,312,1,2.44,3,1,1,311,5,At Risk
CUST9732,56,2,974.3,5,1,1,511,7,Potential
CUST9733,307,3,991.09,3,2,1,321,6,At Risk
CUST9734,402,1,74.82,3,1,1,311,5,At Risk
CUST9735,129,4,3036.3199999999997,5,2,2,522,9,Potential
CUST9736,349,3,848.01,3,2,1,321,6,At Risk
CUST9737,24,4,1826.59,5,2,1,521,8,Potential
CUST9738,423,1,650.77,3,1,1,311,5,At Risk
CUST9739,59,2,2491.68,5,1,2,512,8,Potential
CUST9740,351,1,103.91,3,1,1,311,5,At Risk
CUST9741,199,3,1891.72,4,2,1,421,7,Potential
CUST9742,6,2,2350.23,5,1,2,512,8,Potential
CUST9743,51,3,2084.77,5,2,1,521,8,Potential
CUST9744,58,1,30.61,5,1,1,511,7,Potential
CUST9745,8,1,5.55,5,1,1,511,7,Potential
CUST9746,22,2,138.9,5,1,1,511,7,Potential
CUST9747,201,1,452.88,4,1,1,411,6,At Risk
CUST9748,414,2,1291.8799999999999,3,1,1,311,5,At Risk
CUST9749,626,1,479.01,1,1,1,111,3,At Risk
CUST9750,67,1,17.95,5,1,1,511,7,Potential
CUST9751,361,5,4888.07,3,3,3,333,9,Potential
CUST9752,166,4,4671.46,4,2,3,423,9,Potential
CUST9753,37,1,475.46000000000004,5,1,1,511,7,Potential
CUST9754,334,2,564.03,3,1,1,311,5,At Risk
CUST9755,522,1,669.17,2,1,1,211,4,At Risk
CUST9756,702,1,184.44,1,1,1,111,3,At Risk
CUST9757,59,4,922.62,5,2,1,521,8,Potential
CUST9758,100,3,319.01,5,2,1,521,8,Potential
CUST9759,53,5,1475.2,5,3,1,531,9,Potential
CUST9760,102,2,487.46999999999997,5,1,1,511,7,Potential
CUST9761,11,1,1137.87,5,1,1,511,7,Potential
CUST9762,146,2,1485.2,5,1,1,511,7,Potential
CUST9763,382,1,1696.65,3,1,1,311,5,At Risk
CUST9764,404,1,866.32,3,1,1,311,5,At Risk
CUST9765,189,2,325.7,4,1,1,411,6,At Risk
CUST9767,26,4,1446.9499999999998,5,2,1,521,8,Potential
CUST9769,83,1,25.0,5,1,1,511,7,Potential
CUST9770,286,1,147.85999999999999,4,1,1,411,6,At Risk
CUST9772,16,3,218.01999999999998,5,2,1,521,8,Potential
CUST9773,245,1,921.67,4,1,1,411,6,At Risk
CUST9774,172,3,1515.33,4,2,1,421,7,Potential
CUST9776,631,2,991.2099999999999,1,1,1,111,3,At Risk
CUST9777,186,2,1001.8499999999999,4,1,1,411,6,At Risk
CUST9778,15,4,2272.19,5,2,2,522,9,Potential
CUST9779,302,3,491.5,3,2,1,321,6,At Risk
CUST9780,109,3,2797.5699999999997,5,2,2,522,9,Potential
CUST9782,565,2,1735.0200000000002,2,1,1,211,4,At Risk
CUST9783,391,2,218.7,3,1,1,311,5,At Risk
CUST9784,304,2,315.03999999999996,3,1,1,311,5,At Risk
CUST9786,18,1,842.58,5,1,1,511,7,Potential
CUST9787,38,6,2359.37,5,4,2,542,11,Loyal
CUST9788,121,3,812.9699999999999,5,2,1,521,8,Potential
CUST9792,426,2,165.51999999999998,3,1,1,311,5,At Risk
CUST9793,62,3,1484.8400000000001,5,2,1,521,8,Potential
CUST9794,218,3,5642.96,4,2,3,423,9,Potential
CUST9795,534,1,34.62,2,1,1,211,4,At Risk
CUST9798,473,2,1552.37,2,1,1,211,4,At Risk
CUST9799,278,3,6173.889999999999,4,2,3,423,9,Potential
CUST9800,155,3,484.59000000000003,4,2,1,421,7,Potential
CUST9801,158,2,315.14,4,1,1,411,6,At Risk
CUST9802,145,3,1576.1000000000001,5,2,1,521,8,Potential
CUST9803,237,5,4206.79,4,3,2,432,9,Potential
CUST9804,436,2,20.36,3,1,1,311,5,At Risk
CUST9806,591,2,58.18,1,1,1,111,3,At Risk
CUST9807,653,1,5.17,1,1,1,111,3,At Risk
CUST9808,138,1,1955.0600000000002,5,1,1,511,7,Potential
CUST9809,136,2,1184.09,5,1,1,511,7,Potential
CUST9810,29,4,5983.27,5,2,3,523,10,Loyal
CUST9811,146,4,1695.58,5,2,1,521,8,Potential
CUST9812,22,2,1417.8600000000001,5,1,1,511,7,Potential
CUST9813,126,3,3222.6499999999996,5,2,2,522,9,Potential
CUST9816,631,1,154.25,1,1,1,111,3,At Risk
CUST9817,157,1,314.83,4,1,1,411,6,At Risk
CUST9819,518,2,699.3,2,1,1,211,4,At Risk
CUST9820,46,2,178.52,5,1,1,511,7,Potential
CUST9821,103,4,2064.3799999999997,5,2,1,521,8,Potential
CUST9822,13,4,4300.33,5,2,2,522,9,Potential
CUST9824,285,1,1502.0900000000001,4,1,1,411,6,At Risk
CUST9825,500,1,48.66,2,1,1,211,4,At Risk
CUST9826,63,4,1381.72,5,2,1,521,8,Potential
CUST9828,97,2,746.02,5,1,1,511,7,Potential
CUST9830,406,3,758.1500000000001,3,2,1,321,6,At Risk
CUST9831,713,2,1047.03,1,1,1,111,3,At Risk
CUST9832,95,2,230.36,5,1,1,511,7,Potential
CUST9833,26,4,472.44,5,2,1,521,8,Potential
CUST9834,137,3,3661.36,5,2,2,522,9,Potential
CUST9835,518,3,3080.0800000000004,2,2,2,222,6,At Risk
